wv_nm,T_293,T_283,T_273,T_263,T_253,T_243,T_233,T_223,T_213,T_203,T_193,T_228
280.42,102.712001,102.715498,102.142797,102.290478,102.485234,101.139696,102.126657,100.771704,101.028599,99.9873,100.844603,101.338609948057
280.43,102.610319,102.589606,102.047033,102.178036,102.373061,101.043932,102.026589,100.653613,100.941981,99.885349,100.749377,101.235543981392
280.44,102.512134,102.464521,101.952345,102.06667,102.263309,100.950589,101.927866,100.536329,100.857246,99.78555,100.655496,101.133964361711
280.45,102.417177,102.340243,101.858733,101.95638,102.155978,100.859667,101.830757,100.420121,100.773587,99.68871,100.562691,101.033951529606
280.46,102.325986,102.217041,101.765928,101.847435,102.051068,100.770628,101.734455,100.305527,100.691004,99.59456,100.470693,100.935270342748
280.47,102.237754,102.095722,101.673392,101.739835,101.948848,100.683741,101.639229,100.192278,100.609228,99.503369,100.38004,100.838059515392
280.48,102.15275,101.976286,101.581394,101.633311,101.84878,100.599006,101.54481,100.080912,100.528528,99.414868,100.290194,100.742231448081
280.49,102.070705,101.859271,101.489396,101.528132,101.751402,100.515885,101.450929,99.971698,100.448904,99.329326,100.201424,100.647821300893
280.5,101.991619,101.745215,101.397667,101.424567,101.656445,100.434378,101.357586,99.865174,100.369818,99.247012,100.11373,100.554866138846
280.51,101.914954,101.634387,101.305669,101.322616,101.563909,100.354754,101.264781,99.76134,100.291808,99.167657,100.02765,100.463502010649
280.52,101.840979,101.527056,101.213402,101.222279,101.473794,100.276475,101.172245,99.661003,100.214874,99.09153,99.942915,100.373703460117
280.53,101.769425,101.42376,101.121404,101.123556,101.386369,100.200079,101.079709,99.564432,100.139016,99.018631,99.860063,100.28567219893
280.54,101.700023,101.324499,101.029137,101.027254,101.301365,100.125297,100.987442,99.471896,100.064503,98.949229,99.779363,100.199574958938
280.55,101.633311,101.229811,100.93687,100.932835,101.219051,100.052129,100.895444,99.383933,99.991335,98.883055,99.700815,100.115405106642
280.56,101.568482,101.139965,100.844872,100.840837,101.139427,99.980575,100.803715,99.300812,99.92005,98.820378,99.624688,100.033480939655
280.57,101.505805,101.054961,100.753143,100.75126,101.062224,99.910635,100.712255,99.222533,99.850379,98.760929,99.55152,99.9536790794728
280.58,101.445011,100.974799,100.661952,100.664104,100.98798,99.842578,100.621064,99.149634,99.782591,98.704708,99.481042,99.876305016604
280.59,101.386369,100.899748,100.571568,100.580176,100.916426,99.776404,100.530411,99.082384,99.717224,98.651715,99.413792,99.8015763624549
280.6,101.32961,100.829539,100.481991,100.499207,100.847831,99.712113,100.440565,99.020514,99.654009,98.601412,99.350039,99.7294624011209
280.61,101.274734,100.764172,100.39349,100.421197,100.781926,99.649436,100.351257,98.964293,99.593215,98.554337,99.289514,99.6599641997686
280.62,101.221741,100.703378,100.306334,100.346684,100.71898,99.588911,100.263025,98.913452,99.535111,98.509683,99.232486,99.5933313833751
280.63,101.170362,100.646888,100.221061,100.275399,100.658993,99.53,100.176138,98.86826,99.479697,98.46745,99.178955,99.5295978751919
280.64,101.120597,100.594702,100.137671,100.20788,100.601696,99.473241,100.090865,98.828448,99.427242,98.427369,99.12919,99.468905482096
280.65,101.072446,100.546013,100.056164,100.143858,100.547627,99.418365,100.007206,98.793478,99.377477,98.389171,99.082922,99.4111124685833
280.66,101.025909,100.500821,99.977078,100.083602,100.496517,99.365103,99.925699,98.763081,99.330402,98.352856,99.039882,99.3562388122615
280.67,100.980717,100.458319,99.900682,100.026843,100.448097,99.313993,99.846344,98.736988,99.286286,98.317886,99.00007,99.3043109709579
280.68,100.936601,100.418507,99.826707,99.97385,100.402636,99.264228,99.769948,98.71493,99.24486,98.284261,98.963486,99.2553373625935
280.69,100.89383,100.380847,99.755691,99.924623,100.359596,99.216346,99.696242,98.6961,99.206393,98.251443,98.929861,99.2091352350736
280.7,100.851866,100.344801,99.687634,99.878624,100.319515,99.170078,99.626033,98.680229,99.170347,98.219432,98.898657,99.1657641761074
280.71,100.810709,100.309831,99.622536,99.836122,100.281855,99.125424,99.559052,98.666779,99.136722,98.187959,98.869874,99.1250127151306
280.72,100.770359,100.275937,99.560397,99.797117,100.246616,99.081846,99.496106,98.654943,99.105518,98.157024,98.842974,99.0867822569729
280.73,100.730547,100.242312,99.501217,99.760802,100.213529,99.039613,99.437195,98.644452,99.076197,98.126358,98.817957,99.0508815930642
280.74,100.690735,100.208956,99.444996,99.727446,100.182325,98.998725,99.382319,98.635037,99.049028,98.095961,98.794016,99.0173340288762
280.75,100.651192,100.175331,99.391465,99.696511,100.153004,98.958375,99.332016,98.625622,99.023204,98.065564,98.77142,98.9856751796135
280.76,100.611649,100.141437,99.340893,99.667997,100.125028,98.919101,99.286017,98.616207,98.999263,98.035167,98.749631,98.9559771557034
280.77,100.571568,100.106736,99.292742,99.641366,100.098397,98.880634,99.24486,98.605985,98.976129,98.005039,98.728111,98.9279877929873
280.78,100.531218,100.071766,99.247012,99.616349,100.072573,98.842436,99.208007,98.594956,98.954071,97.974911,98.70686,98.9013653023383
280.79,100.49033,100.035989,99.203434,99.592677,100.047287,98.805045,99.175727,98.582582,98.932551,97.945052,98.685609,98.8760567190124
280.8,100.448635,99.999405,99.161739,99.569812,100.022539,98.767654,99.14802,98.568594,98.911569,97.915193,98.66382,98.8517834046422
280.81,100.406133,99.962283,99.121658,99.547754,99.997522,98.730532,99.124617,98.552723,98.890318,97.885872,98.641493,98.8282838574149
280.82,100.362286,99.924354,99.082922,99.525696,99.972236,98.69341,99.10498,98.534969,98.869067,97.85682,98.618628,98.8053763866101
280.83,100.317632,99.886156,99.045262,99.503638,99.946143,98.656288,99.089378,98.514794,98.847278,97.828306,98.594687,98.7827833063025
280.84,100.271902,99.84742,99.008678,99.481311,99.918974,98.618897,99.077004,98.492467,98.824413,97.80033,98.56967,98.7602367000402
280.85,100.224827,99.808953,98.972363,99.458177,99.89046,98.581506,99.06732,98.467988,98.800741,97.773161,98.543577,98.7376090295306
280.86,100.176676,99.770217,98.936586,99.433967,99.860332,98.543577,99.060326,98.441088,98.775455,97.74653,98.516139,98.714532918409
280.87,100.12718,99.73175,98.90054,99.408412,99.828321,98.50511,99.055484,98.412036,98.748286,97.720706,98.487356,98.6908393191903
280.88,100.076608,99.693552,98.864225,99.381512,99.794158,98.466105,99.051718,98.380832,98.719234,97.69542,98.457497,98.666236369861
280.89,100.02496,99.655892,98.827372,99.352729,99.757305,98.426293,99.049028,98.347476,98.68803,97.670672,98.426024,98.640455393362
280.9,99.972505,99.61877,98.789712,99.322332,99.718031,98.385943,99.046338,98.311968,98.654136,97.646462,98.393475,98.6133095924801
280.91,99.918974,99.582186,98.750976,99.289783,99.675798,98.344517,99.043379,98.274308,98.617552,97.62279,98.359312,98.5845042044691
280.92,99.864905,99.546409,98.710626,99.255082,99.630875,98.302015,99.039344,98.234765,98.578009,97.599118,98.323804,98.5538002501524
280.93,99.810029,99.510901,98.668931,99.21796,99.582455,98.258706,99.033426,98.193339,98.535238,97.575177,98.286682,98.5209238418971
280.94,99.754346,99.475931,98.625622,99.178417,99.531076,98.213783,99.025356,98.15003,98.48897,97.550967,98.248215,98.4857112796905
280.95,99.698394,99.44123,98.580161,99.136722,99.476469,98.167515,99.014327,98.104838,98.438936,97.525681,98.208403,98.4478515125387
280.96,99.642173,99.40626,98.532548,99.092337,99.418903,98.119902,98.999801,98.057763,98.385405,97.499319,98.166708,98.4072588401299
280.97,99.585414,99.371021,98.482514,99.045531,99.35784,98.070406,98.98124,98.008536,98.327839,97.471343,98.123668,98.3635372003925
280.98,99.528386,99.334706,98.430059,98.996035,99.293818,98.019027,98.958375,97.957157,98.266238,97.441215,98.078476,98.3166076364417
280.99,99.471089,99.297315,98.374645,98.943849,99.226837,97.965496,98.930399,97.903626,98.200333,97.408397,98.031401,98.2661585333085
281,99.413523,99.25831,98.31681,98.888704,99.156628,97.910082,98.897043,97.847674,98.130662,97.372351,97.982443,98.2121360778879
281.01,99.355688,99.216884,98.255747,98.831138,99.083998,97.851978,98.858038,97.789032,98.056418,97.332539,97.931064,98.1542815602762
281.02,99.297315,99.172768,98.191725,98.770344,99.008409,97.791453,98.813384,97.7277,97.978408,97.288423,97.876995,98.0925725619729
281.03,99.238135,99.125424,98.124475,98.70686,98.930399,97.728238,98.762274,97.66314,97.896094,97.239734,97.820236,98.026790453549
281.04,99.178417,99.073776,98.053728,98.640148,98.849968,97.662064,98.704977,97.595621,97.809745,97.185396,97.760518,97.9568262350683
281.05,99.117354,99.018093,97.979753,98.570208,98.767385,97.592662,98.641493,97.524336,97.719361,97.125678,97.697572,97.882655402841
281.06,99.055215,98.95703,97.902281,98.496771,98.682381,97.520032,98.571553,97.449016,97.625211,97.059504,97.63086,97.8040127445705
281.07,98.991462,98.890587,97.821312,98.419837,98.595763,97.444174,98.495426,97.36993,97.527295,96.986605,97.560382,97.7211595760273
281.08,98.925557,98.818226,97.736577,98.339137,98.507262,97.36455,98.413112,97.28654,97.426151,96.906981,97.4856,97.6339485404379
281.09,98.8575,98.739678,97.648345,98.254671,98.416878,97.281429,98.324611,97.198846,97.32151,96.820094,97.406514,97.5423628405707
281.1,98.786484,98.654405,97.556616,98.165901,98.32488,97.194273,98.230192,97.10631,97.213641,96.725944,97.322855,97.4463735063876
281.11,98.712509,98.562407,97.460852,98.073096,98.231268,97.103351,98.130124,97.009201,97.103082,96.624262,97.234085,97.3461650966332
281.12,98.635037,98.463415,97.361591,97.975718,98.136042,97.008394,98.024676,96.90725,96.989833,96.514779,97.140204,97.2417018544902
281.13,98.553799,98.357698,97.258833,97.873767,98.039471,96.909402,97.914117,96.800457,96.873894,96.398033,97.040943,97.1331449840873
281.14,98.467988,98.244718,97.152309,97.766974,97.941286,96.806375,97.798716,96.688822,96.756072,96.273755,96.936033,97.0206375455656
281.15,98.377604,98.125013,97.042288,97.655608,97.841487,96.699044,97.678473,96.572345,96.636098,96.142214,96.825743,96.9041615153999
281.16,98.282378,97.998852,96.92877,97.539131,97.740074,96.587678,97.554195,96.451295,96.514241,96.003679,96.709535,96.783974525793
281.17,98.181772,97.866504,96.812024,97.417812,97.636778,96.472277,97.425882,96.325672,96.39077,95.858688,96.587678,96.660229986661
281.18,98.075786,97.727969,96.69205,97.291651,97.531868,96.352572,97.293803,96.195745,96.265954,95.707241,96.460172,96.5330560763863
281.19,97.964151,97.584323,96.569117,97.160648,97.425075,96.229101,97.158496,96.061783,96.139524,95.550414,96.327017,96.4027412086018
281.2,97.846867,97.435566,96.442956,97.024803,97.31613,96.101595,97.019961,95.924055,96.012287,95.387938,96.188213,96.2693131107254
281.21,97.723665,97.282505,96.314374,96.884654,97.205033,95.970323,96.878736,95.782561,95.883705,95.220889,96.044298,96.133082308331
281.22,97.594814,97.125409,96.183102,96.739932,97.091784,95.835285,96.734821,95.638108,95.754316,95.049805,95.895272,95.9942292109087
281.23,97.460045,96.965354,96.04914,96.591444,96.976114,95.69675,96.588485,95.490696,95.623851,94.875224,95.741135,95.8529278027207
281.24,97.320165,96.802609,95.913295,96.43919,96.857754,95.554718,96.440266,95.340863,95.492579,94.697953,95.582694,95.7094089948795
281.25,97.174905,96.637981,95.775298,96.283708,96.736973,95.409458,96.290164,95.189147,95.360231,94.518261,95.420218,95.5639136001277
281.26,97.024803,96.472008,95.635149,96.125267,96.613771,95.261239,96.138717,95.035279,95.227076,94.336955,95.253976,95.4166226574563
281.27,96.870397,96.305228,95.493655,95.964405,96.48761,95.11033,95.985656,94.880066,95.092576,94.154842,95.084237,95.2676333391098
281.28,96.711687,96.13791,95.350547,95.80166,96.35849,94.956731,95.83125,94.724046,94.957269,93.97246,94.911808,95.1172735424582
281.29,96.549749,95.970861,95.206094,95.63757,96.226949,94.800711,95.676306,94.56695,94.820617,93.790078,94.736958,94.9656804113434
281.3,96.385121,95.80435,95.060296,95.472404,96.092449,94.642539,95.520286,94.409316,94.682889,93.608503,94.560225,94.8128988588817
281.31,96.217803,95.638646,94.913691,95.307238,95.955259,94.482484,95.363997,94.251413,94.543816,93.428004,94.381878,94.6593643875297
281.32,96.04914,95.474287,94.766279,95.141803,95.815648,94.321084,95.20717,94.09351,94.403398,93.249388,94.202993,94.5051175481361
281.33,95.879401,95.311273,94.61806,94.977444,95.673616,94.158608,95.050343,93.935876,94.261635,93.072655,94.02357,94.3504826866592
281.34,95.709393,95.149873,94.469303,94.813892,95.529163,93.995056,94.893516,93.778242,94.117989,92.898343,93.844416,94.1952926710867
281.35,95.539923,94.990356,94.320277,94.652223,95.382558,93.830966,94.737227,93.621146,93.973267,92.726452,93.6658,94.0400479659723
281.36,95.37126,94.832453,94.170713,94.492168,95.233801,93.666607,94.581476,93.464588,93.826662,92.557789,93.48826,93.8846954638264
281.37,95.20448,94.676702,94.021149,94.334534,95.083699,93.502517,94.426532,93.308568,93.678712,92.391816,93.312065,93.7295410494163
281.38,95.039852,94.522565,93.871585,94.179859,94.931983,93.338965,94.272395,93.152817,93.529148,92.229071,93.138022,93.5746159418381
281.39,94.878183,94.370042,93.722021,94.027605,94.779191,93.17622,94.119603,92.998142,93.378239,92.069554,92.965862,93.4201710192782
281.4,94.719742,94.219402,93.572726,93.878848,94.625861,93.01482,93.968425,92.843736,93.226254,91.913265,92.796661,93.2664705801463
281.41,94.565336,94.070107,93.423969,93.73305,94.471724,92.854765,93.818592,92.690137,93.072924,91.760204,92.63015,93.1133414229611
281.42,94.414965,93.922426,93.275481,93.59048,94.317318,92.696862,93.670642,92.537076,92.918787,91.610102,92.466867,92.9611439348839
281.43,94.269167,93.77609,93.127531,93.451407,94.163181,92.54138,93.524844,92.384553,92.764112,91.462959,92.306812,92.810092388923
281.44,94.127942,93.631099,92.980657,93.315831,94.009582,92.388319,93.381198,92.232568,92.60863,91.318506,92.149985,92.6601994996864
281.45,93.991828,93.487184,92.834321,93.183214,93.856521,92.238217,93.239704,92.08139,92.453148,91.177012,91.996924,92.5116073362084
281.46,93.860825,93.344614,92.68933,93.054094,93.704536,92.091612,93.100631,91.930481,92.297935,91.037939,91.847629,92.3645527818878
281.47,93.734664,93.20312,92.545415,92.927933,93.553896,91.948235,92.963979,91.780648,92.14326,90.901287,91.701831,92.2191561226063
281.48,93.613883,93.062702,92.403114,92.804731,93.40487,91.808624,92.830017,91.631353,91.989123,90.766787,91.55953,92.0754622503568
281.49,93.497675,92.92336,92.262158,92.684488,93.257727,91.673048,92.698476,91.482865,91.836331,90.63417,91.420995,91.9337292677705
281.5,93.386309,92.785363,92.123085,92.566935,93.112467,91.541776,92.569625,91.335184,91.685153,90.503705,91.285688,91.7940714075864
281.51,93.279247,92.648711,91.985895,92.451803,92.969628,91.414539,92.443464,91.188579,91.535858,90.374585,91.153609,91.6565654982033
281.52,93.176758,92.513404,91.850588,92.339092,92.82921,91.291606,92.319724,91.043319,91.388715,90.247348,91.024758,91.5213128003366
281.53,93.077766,92.379711,91.717702,92.228533,92.691213,91.172708,92.198405,90.899404,91.244262,90.121725,90.898597,91.3884206394842
281.54,92.98254,92.24817,91.587237,92.120395,92.555906,91.058383,92.079507,90.756834,91.102768,89.997447,90.775395,91.2580410740096
281.55,92.890273,92.118243,91.458924,92.01414,92.423289,90.948093,91.962761,90.615878,90.964502,89.874514,90.654614,91.1301193383658
281.56,92.800696,91.990737,91.33357,91.910037,92.293362,90.842107,91.848167,90.477074,90.829464,89.752657,90.536254,91.0048687916744
281.57,92.713271,91.865652,91.210637,91.807817,92.166394,90.739887,91.735725,90.340153,90.698192,89.632414,90.419508,90.8822913003187
281.58,92.62746,91.742988,91.090663,91.708018,92.042116,90.641433,91.624897,90.205653,90.570955,89.513516,90.304914,90.7625184688335
281.59,92.543263,91.623283,90.973379,91.609833,91.920797,90.546207,91.516221,90.073843,90.447484,89.396232,90.191665,90.6454894949105
281.6,92.459873,91.506537,90.859054,91.514069,91.802168,90.454209,91.40889,89.944454,90.328048,89.280024,90.08003,90.5311626996961
281.61,92.377021,91.39275,90.74715,91.420188,91.686498,90.36517,91.303173,89.818293,90.212647,89.165699,89.969471,90.4197169165299
281.62,92.294438,91.28246,90.638205,91.328728,91.573249,90.278552,91.198801,89.695091,90.10155,89.052719,89.859719,90.3109720752445
281.63,92.211317,91.175129,90.53195,91.239689,91.462959,90.193817,91.095505,89.575386,89.994219,88.941622,89.751043,90.2050222555172
281.64,92.127658,91.071295,90.428385,91.152802,91.35509,90.111234,90.993554,89.458909,89.890923,88.832139,89.643174,90.1018006124862
281.65,92.043192,90.970958,90.327241,91.068605,91.249642,90.029727,90.892948,89.346198,89.791393,88.724808,89.536112,90.00129324386
281.66,91.957919,90.874118,90.228249,90.987098,91.146884,89.949296,90.793149,89.236984,89.695629,88.619629,89.429588,89.9033744671404
281.67,91.871032,90.780237,90.131409,90.908012,91.046278,89.869672,90.694695,89.131536,89.603093,88.516333,89.323871,89.8080310423543
281.68,91.7828,90.689853,90.036721,90.831616,90.948093,89.790317,90.597048,89.030123,89.513785,88.415458,89.218692,89.7151889271656
281.69,91.692954,90.602428,89.943647,90.75791,90.85206,89.710962,90.500746,88.932476,89.427436,88.316735,89.114589,89.6247678120865
281.7,91.601763,90.517962,89.852456,90.686625,90.758448,89.631338,90.40552,88.838595,89.343777,88.220702,89.011293,89.5366702182579
281.71,91.508958,90.436186,89.76261,90.61803,90.666719,89.551176,90.311639,88.74848,89.26227,88.126821,88.909073,89.4507283736324
281.72,91.414808,90.3571,89.674109,90.551856,90.577411,89.470476,90.219103,88.6624,89.182915,88.03563,88.808198,89.3670666688892
281.73,91.319044,90.280435,89.586953,90.487834,90.489986,89.3887,90.127643,88.580086,89.105443,87.94686,88.708937,89.2853523073861
281.74,91.222473,90.206191,89.500604,90.425964,90.404444,89.306386,90.038066,88.501538,89.029316,87.86078,88.61129,89.2056589593194
281.75,91.124826,90.133561,89.415331,90.365708,90.321054,89.222996,89.949834,88.426487,88.954265,87.777121,88.515526,89.127725817957
281.76,91.026372,90.062814,89.330865,90.307335,90.239816,89.13853,89.863754,88.354933,88.880559,87.696152,88.422183,89.0517579006145
281.77,90.927649,89.99395,89.247475,90.250038,90.160192,89.053526,89.779288,88.286876,88.807391,87.617335,88.331261,88.9773649033878
281.78,90.828657,89.926162,89.164623,90.193548,90.082451,88.967715,89.696705,88.222047,88.734761,87.541477,88.243298,88.9045796543409
281.79,90.730203,89.859719,89.082847,90.137865,90.006593,88.881366,89.616543,88.160446,88.662669,87.467771,88.158294,88.8334144467972
281.8,90.632287,89.794621,89.002147,90.082451,89.932618,88.794748,89.538264,88.101804,88.591115,87.396486,88.076787,88.7637441505943
281.81,90.535447,89.73033,88.922523,90.027037,89.860257,88.707861,89.462406,88.04639,88.519561,87.327622,87.998777,88.6955137977063
281.82,90.439952,89.667384,88.843975,89.971354,89.789779,88.621512,89.388969,87.993397,88.448545,87.26091,87.924533,88.6287592818487
281.83,90.34634,89.604976,88.767041,89.914864,89.720646,88.535432,89.317953,87.943094,88.377529,87.196619,87.854324,88.5632689241861
281.84,90.255149,89.543644,88.691721,89.857567,89.653127,88.450428,89.249358,87.895212,88.307051,87.134749,87.788419,88.4991971912122
281.85,90.166648,89.483388,88.618284,89.799194,89.587222,88.3665,89.183453,87.849751,88.236842,87.074762,87.726818,88.4364615243814
281.86,90.081106,89.423939,88.547268,89.739745,89.522662,88.284186,89.119969,87.806711,88.16744,87.017196,87.669521,88.3751974142205
281.87,89.999061,89.365297,88.478404,89.678682,89.459178,88.203755,89.058906,87.765285,88.098576,86.962051,87.616797,88.3150995235008
281.88,89.920513,89.308,88.411961,89.616005,89.397308,88.125745,89.000533,87.726011,88.030788,86.909058,87.568646,88.2565519169412
281.89,89.846,89.25151,88.348746,89.551714,89.336245,88.049887,88.944581,87.688351,87.964076,86.858486,87.524799,88.1992495311097
281.9,89.775522,89.196365,88.288759,89.486078,89.276258,87.977257,88.890781,87.652036,87.898978,86.810066,87.485525,88.1434139020146
281.91,89.709348,89.142565,88.232,89.419097,89.217347,87.907317,88.839671,87.617335,87.835225,86.764336,87.450286,88.0890623580997
281.92,89.647747,89.09011,88.179007,89.350771,89.159243,87.840874,88.790713,87.58371,87.773893,86.721027,87.419082,88.0362343397501
281.93,89.590719,89.038731,88.12978,89.281369,89.101946,87.777928,88.743907,87.55143,87.714444,86.680139,87.391913,87.9849372304826
281.94,89.537995,88.989235,88.084588,89.21116,89.045456,87.718479,88.699253,87.519688,87.657685,86.641941,87.36851,87.9352276458465
281.95,89.489575,88.941084,88.043431,89.140144,88.989504,87.662527,88.656751,87.489022,87.603616,86.606702,87.348335,87.8871774060904
281.96,89.445459,88.894547,88.00604,89.068859,88.934359,87.610341,88.616132,87.458625,87.552506,86.574153,87.331119,87.8407394906806
281.97,89.405378,88.849355,87.972953,88.997843,88.879752,87.561921,88.577396,87.428766,87.504624,86.544563,87.316862,87.7961103843419
281.98,89.368794,88.806046,87.943901,88.927096,88.825683,87.516729,88.540543,87.398907,87.45997,86.517663,87.305026,87.7530985613551
281.99,89.335707,88.764082,87.918615,88.857156,88.772421,87.475303,88.505304,87.369317,87.418813,86.493722,87.295073,87.7119482992251
282,89.305848,88.723463,87.897095,88.788023,88.719697,87.437105,88.471679,87.339727,87.381422,86.47274,87.287003,87.6725407677584
282.01,89.278141,88.684458,87.878803,88.720504,88.667511,87.401866,88.439668,87.309868,87.347797,86.454717,87.280278,87.6349490462601
282.02,89.252586,88.646529,87.864008,88.654868,88.616132,87.369855,88.409271,87.279471,87.317669,86.439384,87.27436,87.5992017712931
282.03,89.228376,88.609945,87.851903,88.590846,88.565291,87.339996,88.37995,87.249074,87.291038,86.426472,87.269249,87.5650353173002
282.04,89.205242,88.574168,87.842219,88.529245,88.515526,87.312827,88.351974,87.21787,87.268173,86.41625,87.264407,87.5327136328345
282.05,89.182377,88.539467,87.834687,88.470065,88.466299,87.287541,88.325074,87.186128,87.248536,86.40818,87.259565,87.5019408716019
282.06,89.159243,88.505573,87.828769,88.413306,88.417879,87.263869,88.29925,87.153579,87.232127,86.402262,87.254185,87.4726861152738
282.07,89.135302,88.471948,87.824196,88.359237,88.370535,87.241542,88.274502,87.120223,87.218408,86.397958,87.247998,87.4448991524059
282.08,89.110016,88.43913,87.820161,88.307858,88.323729,87.220291,88.250292,87.086329,87.207648,86.394999,87.241004,87.4184083904847
282.09,89.082847,88.406043,87.816395,88.259169,88.278268,87.199847,88.226889,87.051628,87.198771,86.393116,87.232665,87.3931733441873
282.1,89.053257,88.373225,87.812091,88.212901,88.233345,87.179672,88.204024,87.015851,87.192046,86.391771,87.222981,87.3688318583119
282.11,89.020977,88.340138,87.807249,88.168785,88.189498,87.159497,88.181697,86.979536,87.186666,86.390695,87.211414,87.3453718044543
282.12,88.985469,88.306782,87.801331,88.127359,88.146458,87.139053,88.15937,86.942414,87.182362,86.389081,87.197964,87.3225366070443
282.13,88.946464,88.272888,87.793261,88.087547,88.103956,87.117802,88.137043,86.904485,87.178596,86.386929,87.182631,87.2999537388765
282.14,88.903693,88.238187,87.783308,88.049618,88.062261,87.096013,88.114447,86.866018,87.17483,86.383163,87.164877,87.2776093970532
282.15,88.856887,88.20241,87.770934,88.013034,88.020835,87.072879,88.091313,86.826744,87.170526,86.377514,87.144702,87.2550142823939
282.16,88.806046,88.165826,87.755332,87.977795,87.979947,87.048669,88.06791,86.786932,87.165415,86.369444,87.122106,87.2322173917439
282.17,88.75117,88.127897,87.736771,87.943094,87.93879,87.022576,88.043431,86.746313,87.158959,86.358684,87.096551,87.2085650694388
282.18,88.692528,88.088354,87.714444,87.908662,87.897364,86.994869,88.017876,86.705156,87.15062,86.344427,87.068575,87.1839104676888
282.19,88.629851,88.047466,87.688351,87.874499,87.855669,86.96501,87.990976,86.663461,87.13986,86.326135,87.03764,87.157995215913
282.2,88.563408,88.004695,87.658223,87.840067,87.812898,86.932999,87.962462,86.621228,87.12641,86.304077,87.003477,87.1305207472805
282.21,88.494006,87.959772,87.62406,87.804828,87.769051,86.898836,87.932065,86.578188,87.109463,86.276908,86.966624,87.1010174885956
282.22,88.421376,87.912966,87.585324,87.768782,87.723859,86.861983,87.899516,86.53461,87.089288,86.245166,86.926543,87.0694092737783
282.23,88.346056,87.864008,87.542553,87.731391,87.676515,86.822709,87.864815,86.489956,87.065347,86.208044,86.883234,87.0352875565938
282.24,88.268584,87.812629,87.495209,87.692386,87.627288,86.780745,87.827424,86.444764,87.037102,86.165273,86.836697,86.9984191102407
282.25,88.189229,87.75856,87.443292,87.651767,87.575371,86.736091,87.787343,86.398496,87.004284,86.117122,86.786932,86.9585436205896
282.26,88.108798,87.70207,87.387071,87.609265,87.520495,86.688478,87.744303,86.351421,86.967431,86.063322,86.73367,86.9154993253289
282.27,88.02756,87.642621,87.326815,87.564611,87.46266,86.637906,87.698035,86.302732,86.925467,86.003604,86.676911,86.868884771563
282.28,87.945784,87.580213,87.261986,87.517805,87.401059,86.584106,87.648539,86.252698,86.87893,85.938506,86.616924,86.8186368027396
282.29,87.864277,87.515115,87.193391,87.468309,87.335961,86.527616,87.595546,86.201319,86.82782,85.86749,86.553171,86.7646738841279
282.3,87.783039,87.44652,87.120761,87.416661,87.266828,86.467629,87.538787,86.147788,86.771599,85.791363,86.48619,86.7066456659897
282.31,87.702877,87.374966,87.044365,87.362323,87.193391,86.404683,87.478531,86.092374,86.711074,85.709856,86.415443,86.6446324741937
282.32,87.623791,87.300184,86.964472,87.305564,87.115919,86.338509,87.41424,86.034808,86.645707,85.623507,86.34093,86.5785073344225
282.33,87.54605,87.222174,86.881082,87.246115,87.034143,86.269107,87.346452,85.974821,86.575767,85.532585,86.263189,86.5082930150886
282.34,87.470192,87.140936,86.794733,87.183976,86.947794,86.196208,87.274629,85.912413,86.501792,85.437359,86.181682,86.4338569263976
282.35,87.395948,87.05647,86.705694,87.119685,86.857679,86.12035,87.198771,85.847046,86.423782,85.338367,86.096947,86.3555031629031
282.36,87.323318,86.969045,86.613696,87.052435,86.76326,86.041264,87.119147,85.77872,86.341737,85.235878,86.008446,86.2730433840043
282.37,87.25284,86.878392,86.519815,86.982764,86.665075,85.959219,87.035757,85.707435,86.255926,85.13043,85.916986,86.1867881480379
282.38,87.183707,86.785049,86.423513,86.910672,86.563124,85.873946,86.948601,85.632922,86.166887,85.022561,85.822029,86.0968040974417
282.39,87.116188,86.688747,86.325328,86.836159,86.457945,85.785714,86.857948,85.555181,86.074889,84.91254,85.723844,86.0033502872888
282.4,87.050014,86.590024,86.225798,86.758956,86.349807,85.694523,86.763529,85.474212,85.979663,84.800905,85.6227,85.9064572965853
282.41,86.984916,86.489149,86.124923,86.679332,86.238979,85.600642,86.665882,85.390015,85.882016,84.687925,85.518866,85.8065181275436
282.42,86.920625,86.386122,86.022972,86.597287,86.126268,85.504071,86.565007,85.302859,85.781948,84.574407,85.412342,85.7038269297902
282.43,86.856603,86.281212,85.920214,86.512821,86.011674,85.405348,86.460904,85.212475,85.679728,84.46062,85.303397,85.5985751635189
282.44,86.792312,86.174957,85.816918,86.425665,85.896273,85.304204,86.353842,85.119132,85.575625,84.346833,85.1923,85.4910851328508
282.45,86.728021,86.067895,85.713084,86.336088,85.779796,85.201177,86.244359,85.023368,85.469908,84.233315,85.07932,85.3816648183315
282.46,86.662654,85.959757,85.60925,86.24409,85.663319,85.096267,86.132186,84.924914,85.362308,84.120604,84.964726,85.2705640088072
282.47,86.596211,85.85135,85.505685,86.149402,85.54738,84.989743,86.017861,84.824308,85.253632,84.0087,84.848518,85.1581934783919
282.48,86.528154,85.742943,85.40212,86.052293,85.431979,84.882143,85.901653,84.72155,85.143611,83.89841,84.731234,85.0448199992063
282.49,86.458214,85.634805,85.299093,85.952763,85.317923,84.773467,85.7841,84.617447,85.032783,83.789465,84.613143,84.9309261819947
