wv_nm,T_227
382.45,5.6157455475e-05
382.46,5.738978079e-05
382.47,5.851714365e-05
382.48,5.9419317195e-05
382.49,5.9769595545e-05
382.5,5.9772484605e-05
382.51,5.9566201955e-05
382.52,5.9202912075e-05
382.53,5.8418543045e-05
382.54,5.8099000635e-05
382.55,5.7998972985e-05
382.56,5.7954300155e-05
382.57,5.80543157e-05
382.58,5.8698461755e-05
382.59,5.942362792e-05
382.6,6.0129759645e-05
382.61,6.009559261e-05
382.62,6.0827497225e-05
382.63,6.135568007e-05
382.64,6.199302177e-05
382.65,6.24792581e-05
382.66,6.252967946e-05
382.67,6.2305106155e-05
382.68,6.185248003e-05
382.69,6.154853155e-05
382.7,6.190439972e-05
382.71,6.2509723695e-05
382.72,6.3496103655e-05
382.73,6.4424161725e-05
382.74,6.548871712e-05
382.75,6.684851212e-05
382.76,6.7457187835e-05
382.77,6.805200198e-05
382.78,6.873322027e-05
382.79,6.9386552675e-05
382.8,7.0309698805e-05
382.81,7.1125261075e-05
382.82,7.1837484305e-05
382.83,7.1355032805e-05
382.84,6.990321963e-05
382.85,6.832903432e-05
382.86,6.7441677295e-05
382.87,6.699285483e-05
382.88,6.7276597375e-05
382.89,6.8261435965e-05
382.9,6.889792359e-05
382.91,6.9725264025e-05
382.92,7.074987561e-05
382.93,7.169336083e-05
382.94,7.189954933e-05
382.95,7.210663629e-05
382.96,7.2569097055e-05
382.97,7.2954972175e-05
382.98,7.310358257e-05
382.99,7.453665048e-05
383,7.548221776e-05
383.01,7.6129320125e-05
383.02,7.593444173e-05
383.03,7.6253393685e-05
383.04,7.6431963955e-05
383.05,7.643981741e-05
383.06,7.663867297e-05
383.07,7.6843141215e-05
383.08,7.7050744655e-05
383.09,7.717515581e-05
383.1,7.69643701e-05
383.11,7.693129924e-05
383.12,7.707596206e-05
383.13,7.727476651e-05
383.14,7.7561728985e-05
383.15,7.812317099e-05
383.16,7.855730202e-05
383.17,7.903097605e-05
383.18,7.8711534515e-05
383.19,7.839414814e-05
383.2,7.8330856475e-05
383.21,7.814088733e-05
383.22,7.815864671e-05
383.23,7.83113876e-05
383.24,7.784002428e-05
383.25,7.7160327185e-05
383.26,7.621370946e-05
383.27,7.585749159e-05
383.28,7.6275814835e-05
383.29,7.596737809e-05
383.3,7.5868088845e-05
383.31,7.534762092e-05
383.32,7.4109321115e-05
383.33,7.2502376985e-05
383.34,7.136243165e-05
383.35,6.9921346195e-05
383.36,6.8332987275e-05
383.37,6.6733058665e-05
383.38,6.6283247625e-05
383.39,6.584933314e-05
383.4,6.5623909795e-05
383.41,6.632131247e-05
383.42,6.7058126335e-05
383.43,6.7594697945e-05
383.44,6.769025347e-05
383.45,6.811125192e-05
383.46,6.797817493e-05
383.47,6.780105726e-05
383.48,6.7746551135e-05
383.49,6.813503152e-05
383.5,6.7961700025e-05
383.51,6.8709546925e-05
383.52,6.851028652e-05
383.53,6.827286981e-05
383.54,6.784276571e-05
383.55,6.7860176735e-05
383.56,6.76344279e-05
383.57,6.766774086e-05
383.58,6.8438351885e-05
383.59,6.9001834255e-05
383.6,6.848696691e-05
383.61,6.7620309435e-05
383.62,6.7151480095e-05
383.63,6.6425898325e-05
383.64,6.637331555e-05
383.65,6.6377736565e-05
383.66,6.5799225165e-05
383.67,6.4662425785e-05
383.68,6.3426965275e-05
383.69,6.288660749e-05
383.7,6.334675082e-05
383.71,6.414932577e-05
383.72,6.4406596025e-05
383.73,6.368559936e-05
383.74,6.2815622425e-05
383.75,6.1775918595e-05
383.76,6.0885910575e-05
383.77,6.08886073e-05
383.78,6.134970289e-05
383.79,6.2384329345e-05
383.8,6.33662049e-05
383.81,6.4291342975e-05
383.82,6.4995423575e-05
383.83,6.510810364e-05
383.84,6.511495507e-05
383.85,6.487350874e-05
383.86,6.411419975e-05
383.87,6.400549147e-05
383.88,6.3793827475e-05
383.89,6.428234089e-05
383.9,6.4256951325e-05
383.91,6.382919694e-05
383.92,6.3672858175e-05
383.93,6.317313015e-05
383.94,6.32849938e-05
383.95,6.365086877e-05
383.96,6.429267856e-05
383.97,6.5304655215e-05
383.98,6.643930932e-05
383.99,6.669655133e-05
384,6.6662992235e-05
384.01,6.6603820305e-05
384.02,6.6370825955e-05
384.03,6.5698503495e-05
384.04,6.5220256465e-05
384.05,6.5188710835e-05
384.06,6.5064021265e-05
384.07,6.4584991445e-05
384.08,6.417558824e-05
384.09,6.430447421e-05
384.1,6.497853172e-05
384.11,6.576906085e-05
384.12,6.638840645e-05
384.13,6.7124606995e-05
384.14,6.7492636655e-05
384.15,6.643849694e-05
384.16,6.5370113675e-05
384.17,6.4658369265e-05
384.18,6.450952215e-05
384.19,6.3940682645e-05
384.2,6.3813198165e-05
384.21,6.383921988e-05
384.22,6.389332654e-05
384.23,6.331000004e-05
384.24,6.2653566065e-05
384.25,6.1820844285e-05
384.26,6.044528185e-05
384.27,5.905573276e-05
384.28,5.808735159e-05
384.29,5.725516781e-05
384.3,5.624991481e-05
384.31,5.524340558e-05
384.32,5.4576929835e-05
384.33,5.4269597335e-05
384.34,5.4176692805e-05
384.35,5.381795037e-05
384.36,5.390033162e-05
384.37,5.3887681895e-05
384.38,5.3797042345e-05
384.39,5.3796759895e-05
384.4,5.396204291e-05
384.41,5.417016552e-05
384.42,5.4717218715e-05
384.43,5.5263783675e-05
384.44,5.5756158585e-05
384.45,5.632472909e-05
384.46,5.6783752035e-05
384.47,5.675102415e-05
384.48,5.656078197e-05
384.49,5.585339267e-05
384.5,5.467358019e-05
384.51,5.3339632055e-05
384.52,5.184419515e-05
384.53,5.0363394535e-05
384.54,4.876779548e-05
384.55,4.6702713415e-05
384.56,4.4841144645e-05
384.57,4.3404940195e-05
384.58,4.260624019e-05
384.59,4.285146328e-05
384.6,4.3221552135e-05
384.61,4.3911160535e-05
384.62,4.518349153e-05
384.63,4.6432575545e-05
384.64,4.8054217835e-05
384.65,4.8674800835e-05
384.66,4.923814198e-05
384.67,4.88956189e-05
384.68,4.826524161e-05
384.69,4.7542908015e-05
384.7,4.671996842e-05
384.71,4.635863148e-05
384.72,4.63885389e-05
384.73,4.6130192645e-05
384.74,4.601387839e-05
384.75,4.578880609e-05
384.76,4.558618184e-05
384.77,4.571619223e-05
384.78,4.6177625415e-05
384.79,4.713462654e-05
384.8,4.8218843145e-05
384.81,4.866789426e-05
384.82,4.882865404e-05
384.83,4.907513067e-05
384.84,4.8531698215e-05
384.85,4.7536640315e-05
384.86,4.6710769965e-05
384.87,4.6664130745e-05
384.88,4.755625714e-05
384.89,4.860016275e-05
384.9,4.9344366045e-05
384.91,5.039198789e-05
384.92,5.122857789e-05
384.93,5.2523948735e-05
384.94,5.3839700365e-05
384.95,5.4753296995e-05
384.96,5.538906908e-05
384.97,5.5946979115e-05
384.98,5.577047611e-05
384.99,5.5133840535e-05
385,5.4227576845e-05
385.01,5.387521509e-05
385.02,5.4422607225e-05
385.03,5.531030857e-05
385.04,5.6285222405e-05
385.05,5.753770389e-05
385.06,5.895125316e-05
385.07,6.0309712575e-05
385.08,6.0949744275e-05
385.09,6.009499005e-05
385.1,5.8752923495e-05
385.11,5.737797976e-05
385.12,5.618663794e-05
385.13,5.5552205475e-05
385.14,5.503352909e-05
385.15,5.5245346415e-05
385.16,5.6293391935e-05
385.17,5.6876328385e-05
385.18,5.786148843e-05
385.19,5.8940012995e-05
385.2,5.9641906625e-05
385.21,6.102634606e-05
385.22,6.1671786005e-05
385.23,6.1849468575e-05
385.24,6.156678589e-05
385.25,6.0773005895e-05
385.26,6.062056225e-05
385.27,5.993333988e-05
385.28,5.861954119e-05
385.29,5.7669353835e-05
385.3,5.689135876e-05
385.31,5.6602612815e-05
385.32,5.6067875785e-05
385.33,5.5339902605e-05
385.34,5.5078405015e-05
385.35,5.5083604785e-05
385.36,5.5072363275e-05
385.37,5.5111284885e-05
385.38,5.524413457e-05
385.39,5.5292889475e-05
385.4,5.4866543305e-05
385.41,5.3954617165e-05
385.42,5.3075479435e-05
385.43,5.22024628e-05
385.44,5.1646973765e-05
385.45,5.1830552815e-05
385.46,5.240904135e-05
385.47,5.315449146e-05
385.48,5.4063763915e-05
385.49,5.4710426465e-05
385.5,5.4522209855e-05
385.51,5.4031335965e-05
385.52,5.292058789e-05
385.53,5.2269837885e-05
385.54,5.10598046e-05
385.55,5.0609766255e-05
385.56,5.054182627e-05
385.57,5.0657002655e-05
385.58,5.0750593135e-05
385.59,5.163098306e-05
385.6,5.2421898205e-05
385.61,5.345143249e-05
385.62,5.3831173065e-05
385.63,5.431571066e-05
385.64,5.392056311e-05
385.65,5.278599643e-05
385.66,5.1864699675e-05
385.67,5.1324157625e-05
385.68,5.121393084e-05
385.69,5.145043026e-05
385.7,5.184853143e-05
385.71,5.267443675e-05
385.72,5.3240812215e-05
385.73,5.2952662105e-05
385.74,5.233119275e-05
385.75,5.1824755865e-05
385.76,5.1689569915e-05
385.77,5.1793003105e-05
385.78,5.1857958535e-05
385.79,5.2076849215e-05
385.8,5.2376184345e-05
385.81,5.2545353065e-05
385.82,5.2770912255e-05
385.83,5.2590233025e-05
385.84,5.2559658485e-05
385.85,5.2507693065e-05
385.86,5.2675021825e-05
385.87,5.2915723025e-05
385.88,5.3187539455e-05
385.89,5.305034542e-05
385.9,5.253086876e-05
385.91,5.149285963e-05
385.92,5.005752943e-05
385.93,4.9042553425e-05
385.94,4.891643412e-05
385.95,4.9507482265e-05
385.96,5.0522677505e-05
385.97,5.100757287e-05
385.98,5.0671195095e-05
385.99,5.0644975665e-05
386,4.9930078575e-05
386.01,4.999338369e-05
386.02,5.085574658e-05
386.03,5.21508955e-05
386.04,5.318268266e-05
386.05,5.3930380265e-05
386.06,5.466503137e-05
386.07,5.4734219515e-05
386.08,5.4373915535e-05
386.09,5.407103902e-05
386.1,5.3944408615e-05
386.11,5.4022857085e-05
386.12,5.424637591e-05
386.13,5.482373599e-05
386.14,5.5492877525e-05
386.15,5.6081775015e-05
386.16,5.6766334285e-05
386.17,5.746251032e-05
386.18,5.8113766045e-05
386.19,5.832033787e-05
386.2,5.8196572315e-05
386.21,5.796384562e-05
386.22,5.733770239e-05
386.23,5.6286236535e-05
386.24,5.4962546715e-05
386.25,5.368378124e-05
386.26,5.2828981285e-05
386.27,5.240591019e-05
386.28,5.2248180695e-05
386.29,5.243945987e-05
386.3,5.30998737e-05
386.31,5.382069686e-05
386.32,5.4414795465e-05
386.33,5.4935974895e-05
386.34,5.5463182615e-05
386.35,5.6388480745e-05
386.36,5.7209215885e-05
386.37,5.7620861205e-05
386.38,5.779226935e-05
386.39,5.8015344325e-05
386.4,5.8398427225e-05
386.41,5.905171121e-05
386.42,5.9602374385e-05
386.43,6.0263084115e-05
386.44,6.051263407e-05
386.45,6.0243274955e-05
386.46,5.935779017e-05
386.47,5.8240852405e-05
386.48,5.76450591e-05
386.49,5.7206867515e-05
386.5,5.699932998e-05
386.51,5.769250532e-05
386.52,5.8381725015e-05
386.53,5.8910904505e-05
386.54,5.956233508e-05
386.55,6.062673849e-05
386.56,6.1508172135e-05
386.57,6.1834426095e-05
386.58,6.146544821e-05
386.59,6.0955422865e-05
386.6,6.0233784635e-05
386.61,5.9724438515e-05
386.62,5.9530887635e-05
386.63,6.001359603e-05
386.64,6.0038014505e-05
386.65,6.0334721505e-05
386.66,5.994221957e-05
386.67,5.963749906e-05
386.68,5.9118034505e-05
386.69,5.8818497625e-05
386.7,5.866414946e-05
386.71,5.896799841e-05
386.72,5.919380508e-05
386.73,5.956581863e-05
386.74,5.9558446685e-05
386.75,5.990735986e-05
386.76,5.9440764565e-05
386.77,5.876689132e-05
386.78,5.829402698e-05
386.79,5.8485720415e-05
386.8,5.8882054255e-05
386.81,6.022171326e-05
386.82,6.219694529e-05
386.83,6.408973958e-05
386.84,6.5095671805e-05
386.85,6.508821647e-05
386.86,6.4895670305e-05
386.87,6.4720715395e-05
386.88,6.3848735755e-05
386.89,6.3649293775e-05
386.9,6.39016225e-05
386.91,6.418224868e-05
386.92,6.430501221e-05
386.93,6.3787471005e-05
386.94,6.355871744e-05
386.95,6.332543257e-05
386.96,6.2765663745e-05
386.97,6.230974775e-05
386.98,6.2293606405e-05
386.99,6.25131252e-05
387,6.245293107e-05
387.01,6.2756224535e-05
387.02,6.3294012025e-05
387.03,6.40714422e-05
387.04,6.5078006575e-05
387.05,6.5946206765e-05
387.06,6.696408259e-05
387.07,6.749826548e-05
387.08,6.7580056275e-05
387.09,6.804711425e-05
387.1,6.766383498e-05
387.11,6.755629147e-05
387.12,6.6817946995e-05
387.13,6.592347492e-05
387.14,6.5542889685e-05
387.15,6.572903096e-05
387.16,6.6422716055e-05
387.17,6.7433927405e-05
387.18,6.7866291105e-05
387.19,6.817445078e-05
387.2,6.7898267135e-05
387.21,6.7689810965e-05
387.22,6.719817446e-05
387.23,6.7010626315e-05
387.24,6.713703614e-05
387.25,6.770365236e-05
387.26,6.814362607e-05
387.27,6.8059839295e-05
387.28,6.8181914185e-05
387.29,6.786468652e-05
387.3,6.699804115e-05
387.31,6.635809553e-05
387.32,6.593898546e-05
387.33,6.4788489945e-05
387.34,6.360977364e-05
387.35,6.3107619235e-05
387.36,6.3036269675e-05
387.37,6.35174636e-05
387.38,6.4637430305e-05
387.39,6.557873528e-05
387.4,6.6525716155e-05
387.41,6.6092663815e-05
387.42,6.5831903285e-05
387.43,6.5552874965e-05
387.44,6.501271086e-05
387.45,6.537580437e-05
387.46,6.6149315215e-05
387.47,6.645903778e-05
387.48,6.703325325e-05
387.49,6.728084623e-05
387.5,6.740065345e-05
387.51,6.68664598e-05
387.52,6.571913445e-05
387.53,6.4743556185e-05
387.54,6.4124162165e-05
387.55,6.4442666235e-05
387.56,6.6174827175e-05
387.57,6.784382557e-05
387.58,6.956652578e-05
387.59,7.1214111775e-05
387.6,7.134405626e-05
387.61,7.116301926e-05
387.62,7.081533945e-05
387.63,7.0686438685e-05
387.64,7.1073548515e-05
387.65,7.1548578305e-05
387.66,7.2449244105e-05
387.67,7.3622463395e-05
387.68,7.4146171425e-05
387.69,7.5411191e-05
387.7,7.6295330785e-05
387.71,7.705918722e-05
387.72,7.726103675e-05
387.73,7.737078068e-05
387.74,7.739199133e-05
387.75,7.7690951205e-05
387.76,7.839507619e-05
387.77,7.983873194e-05
387.78,8.1106772385e-05
387.79,8.206603311e-05
387.8,8.1971029035e-05
387.81,8.1163585185e-05
387.82,7.979720103e-05
387.83,7.846759859e-05
387.84,7.7599916225e-05
387.85,7.7505077585e-05
387.86,7.7679158245e-05
387.87,7.789219683e-05
387.88,7.801143915e-05
387.89,7.8010036315e-05
387.9,7.828324482e-05
387.91,7.896658014e-05
387.92,7.9795053065e-05
387.93,8.1010615645e-05
387.94,8.194263474e-05
387.95,8.2023831045e-05
387.96,8.1501360415e-05
387.97,8.095505235e-05
387.98,8.071349035e-05
387.99,8.068217068e-05
388,8.0803453365e-05
388.01,8.1629802535e-05
388.02,8.2838446435e-05
388.03,8.3997236565e-05
388.04,8.520165044e-05
388.05,8.634358772e-05
388.06,8.7708551555e-05
388.07,8.903721115e-05
388.08,9.0369071845e-05
388.09,9.1335518905e-05
388.1,9.187853979e-05
388.11,9.210754218e-05
388.12,9.2222882655e-05
388.13,9.2675566615e-05
388.14,9.405898654e-05
388.15,9.5654139055e-05
388.16,9.7218449375e-05
388.17,9.7596730625e-05
388.18,9.733029016e-05
388.19,9.7102873525e-05
388.2,9.659288853e-05
388.21,9.627441405e-05
388.22,9.611560452e-05
388.23,9.5511308125e-05
388.24,9.4850547285e-05
388.25,9.4368795185e-05
388.26,9.4564982265e-05
388.27,9.539279345e-05
388.28,9.668196519e-05
388.29,9.8080432975e-05
388.3,9.967073004e-05
388.31,0.00010112313636
388.32,0.00010216116701
388.33,0.000102841942795
388.34,0.00010290659829
388.35,0.0001017806423
388.36,0.000100945414785
388.37,9.9824222785e-05
388.38,9.955020459e-05
388.39,9.9263193695e-05
388.4,9.965537552e-05
388.41,0.000100475183955
388.42,0.00010195704443
388.43,0.000102909104025
388.44,0.00010368865123
388.45,0.00010424860163
388.46,0.00010454224203
388.47,0.000104589635795
388.48,0.000104846468925
388.49,0.00010530403927
388.5,0.00010600462825
388.51,0.000106192370075
388.52,0.000106033477155
388.53,0.000106225715315
388.54,0.00010640114501
388.55,0.00010589778683
388.56,0.000105302889295
388.57,0.00010460952431
388.58,0.000103657394775
388.59,0.000102642118835
388.6,0.000101972096325
388.61,0.00010238767039
388.62,0.000103362406685
388.63,0.00010416034273
388.64,0.000105216962625
388.65,0.000106171046445
388.66,0.00010681421603
388.67,0.000106952521035
388.68,0.000107388693775
388.69,0.00010856643361
388.7,0.000109053628925
388.71,0.000108433411765
388.72,0.00010786691525
388.73,0.00010675252357
388.74,0.000105378018305
388.75,0.000103721470575
388.76,0.000103485006125
388.77,0.0001034309573
388.78,0.000103444798695
388.79,0.00010408165754
388.8,0.0001054427276
388.81,0.00010723164754
388.82,0.000108431787005
388.83,0.000108882109145
388.84,0.00010876598588
388.85,0.000108402148585
388.86,0.000108679062565
388.87,0.00010963741138
388.88,0.000111122125945
388.89,0.000112340556065
388.9,0.00011218153806
388.91,0.000111525241275
388.92,0.00011075402769
388.93,0.00011030475465
388.94,0.000109915811585
388.95,0.00010924119859
388.96,0.000108215653575
388.97,0.000107374592795
388.98,0.000106577427435
388.99,0.00010658397893
389,0.000106635550265
389.01,0.000106927388365
389.02,0.00010634658912
389.03,0.0001060419789
389.04,0.00010614940136
389.05,0.00010650236433
389.06,0.00010688721187
389.07,0.00010735133909
389.08,0.000107297841715
389.09,0.0001069252135
389.1,0.00010591677823
389.11,0.000105019462825
389.12,0.00010403553211
389.13,0.00010318560778
389.14,0.00010286967266
389.15,0.000102856944925
389.16,0.000103523292895
389.17,0.00010470830918
389.18,0.000105962913075
389.19,0.0001070949794
389.2,0.00010782355783
389.21,0.000108072698905
389.22,0.00010742717288
389.23,0.000106502319945
389.24,0.00010509677208
389.25,0.000103821557405
389.26,0.00010287152338
389.27,0.000102758504375
389.28,0.000103301731045
389.29,0.000104880155795
389.3,0.000105534917935
389.31,0.000106462572505
389.32,0.00010660571951
389.33,0.000106567934425
389.34,0.0001067670684
389.35,0.00010712089486
389.36,0.00010746323233
389.37,0.000108088984165
389.38,0.00010831756557
389.39,0.00010905427587
389.4,0.000109168373565
389.41,0.000110159412605
389.42,0.000111627141165
389.43,0.000112409411995
389.44,0.000112683606385
389.45,0.000112642032435
389.46,0.000112493374965
389.47,0.000111602261355
389.48,0.000111160856565
389.49,0.000110695578025
389.5,0.00010971594324
389.51,0.000108328388785
389.52,0.00010781255842
389.53,0.00010811709332
389.54,0.00010881948191
389.55,0.00010949187162
389.56,0.000111131963275
389.57,0.00011194835272
389.58,0.00011212053155
389.59,0.00011211288926
389.6,0.000112288641755
389.61,0.00011209769076
389.62,0.000112205442745
389.63,0.00011293914428
389.64,0.000114262625625
389.65,0.00011553278579
389.66,0.000116471441115
389.67,0.000116872711105
389.68,0.0001172692319
389.69,0.00011767131427
389.7,0.00011782871693
389.71,0.000117602817455
389.72,0.00011674537861
389.73,0.000116333890655
389.74,0.000115254576575
389.75,0.00011418484831
389.76,0.000114101158375
389.77,0.000114584564825
389.78,0.00011593326492
389.79,0.00011722669762
389.8,0.000117621117525
389.81,0.00011755383928
389.82,0.000116452032765
389.83,0.00011450117348
389.84,0.0001129036309
389.85,0.00011174123079
389.86,0.00011171195821
389.87,0.000111949451585
389.88,0.000112264729
389.89,0.00011227510702
389.9,0.00011154869135
389.91,0.000110695077685
389.92,0.000109586369975
389.93,0.000109046161485
389.94,0.00010895416214
389.95,0.000108382013935
389.96,0.00010800074544
389.97,0.00010691332908
389.98,0.0001064257881
389.99,0.00010591398332
390,0.00010615160985
390.01,0.00010628826454
390.02,0.00010596505566
390.03,0.00010489694005
390.04,0.000103870456225
390.05,0.000102793307595
390.06,0.000102009667555
390.07,0.00010193426551
390.08,0.00010269252002
390.09,0.000103272471915
390.1,0.000102930094095
390.11,0.00010280641731
390.12,0.00010237878532
390.13,0.00010264578934
390.14,0.000104937038535
390.15,0.00010634636585
390.16,0.00010698107673
390.17,0.00010646461825
390.18,0.00010520419992
390.19,0.000104081371055
390.2,0.0001022611839
390.21,0.00010134896724
390.22,0.00010108562431
390.23,0.000101494497585
390.24,0.00010196946416
390.25,0.000102521566485
390.26,0.00010287622819
390.27,0.00010333460957
390.28,0.000103440626505
390.29,0.000103300550135
390.3,0.0001033361348
390.31,0.00010348522536
390.32,0.000103771106455
390.33,0.00010425114099
390.34,0.0001045631245
390.35,0.00010464423069
390.36,0.00010414401443
390.37,0.000103461831775
390.38,0.000102884175795
390.39,0.000102452664825
390.4,0.000101926083875
390.41,0.000102149859595
390.42,0.00010249386083
390.43,0.000102979953245
390.44,0.0001032962421
390.45,0.000103373820355
390.46,0.000103524777775
390.47,0.00010368760751
390.48,0.000103632662915
390.49,0.00010334394656
390.5,0.000102600097
390.51,0.00010180810989
390.52,0.00010220160578
390.53,0.000102895812735
390.54,0.000104036641735
390.55,0.00010501357576
390.56,0.000106229424825
390.57,0.00010762086364
390.58,0.000108204137685
390.59,0.00010792280807
390.6,0.000107344284565
390.61,0.000106490473185
390.62,0.000105203364675
390.63,0.000103509043965
390.64,0.00010183201861
390.65,0.000100726526795
390.66,9.9983903875e-05
390.67,9.90364926e-05
390.68,9.839013671e-05
390.69,9.8181531245e-05
390.7,9.839724638e-05
390.71,9.8321413935e-05
390.72,9.815528088e-05
390.73,9.745039059e-05
390.74,9.6497680015e-05
390.75,9.531741696e-05
390.76,9.474764537e-05
390.77,9.480650257e-05
390.78,9.5545489955e-05
390.79,9.6608384275e-05
390.8,9.72704807e-05
390.81,9.7361635385e-05
390.82,9.6776557695e-05
390.83,9.601289494e-05
390.84,9.560248971e-05
390.85,9.562804202e-05
390.86,9.567336314e-05
390.87,9.5898931745e-05
390.88,9.6146769515e-05
390.89,9.568888713e-05
390.9,9.495967386e-05
390.91,9.4286378965e-05
390.92,9.3857668285e-05
390.93,9.350221572e-05
390.94,9.376872478e-05
390.95,9.450391523e-05
390.96,9.5174506675e-05
390.97,9.540717419e-05
390.98,9.5482869445e-05
390.99,9.588963914e-05
391,9.6158086345e-05
391.01,9.6285256095e-05
391.02,9.671275762e-05
391.03,9.73228281e-05
391.04,9.8191250215e-05
391.05,9.868621425e-05
391.06,9.838862224e-05
391.07,9.844293872e-05
391.08,9.885569501e-05
391.09,9.928441376e-05
391.1,9.9954876085e-05
391.11,0.000100102266565
391.12,0.000100558286125
391.13,0.000101457623065
391.14,0.000102283151785
391.15,0.00010302499864
391.16,0.00010387761835
391.17,0.000104654862915
391.18,0.000105133174505
391.19,0.000105351548705
391.2,0.000105256672405
391.21,0.00010502836538
391.22,0.000104708598355
391.23,0.00010426127422
391.24,0.000103544928565
